listing_id,update_time,listing_name,location_address,establish_year,legal_status,location_x,location_y,location_desc,season_month_start,season_month_end,season_month,season_month_1,season_month_2,season_month_3,season_month_4,season_month_5,season_month_6,season_month_7,season_month_8,season_month_9,season_month_10,season_month_11,season_month_12,products,products_1,products_2,products_3,products_5,products_6,products_8,products_9,products_10,products_11,products_12,products_13,products_14,products_15,products_16,products_17,products_18,products_19,products_21,products_22,products_23,products_25,products_26,products_27,products_28,products_29,products_30,products_888,products_otherdesc,productslocality_fruits,productslocality_vegetables,productslocality_bakedgoods,productslocality_canfood,productslocality_coffee,productslocality_flowers,productslocality_dairyproducts,productslocality_beans,productslocality_eggs,productslocality_seafood,productslocality_herbs,productslocality_grains,productslocality_greenproducts,productslocality_honey,productslocality_juices,productslocality_mapleproducts,productslocality_mushrooms,productslocality_nuts,productslocality_petfood,productslocality_meat,productslocality_redmeat,productslocality_soap,productslocality_tofu,productslocality_trees,productslocality_wildproducts,productslocality_wine,productslocality_other,service_procurement,service_procurement_1,service_procurement_2,service_procurement_888,service_procurement_other_desc,service_opservice,service_opservice_1,service_opservice_2,service_opservice_3,service_opservice_4,service_opservice_5,service_opservice_6,service_opservice_7,service_opservice_8,service_opservice_9,service_opservice_10,service_opservice_11,service_opservice_12,service_opservice_13,service_opservice_11_desc,service_opservice_12_desc,service_opservice_13_desc,service_producer,service_producer_1,service_producer_2,service_producer_3,service_producer_4,service_producer_5,service_producer_6,service_producer_7,service_producer_8,service_producer_9,service_producer_10,service_producer_11,service_producer_12,service_producer_10_desc,service_community,service_community_1,service_community_5,service_community_6,service_community_7,service_community_8,service_community_9,service_community_10,service_community_11,service_community_12,service_community_13,service_community_14,service_community_15,service_community_16,service_community_14_desc,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_15,specialproductionmethods_16,specialproductionmethods_888,specialproductionmethods_other_desc,specialproductionmethods_gap_certify_entity,saleschannel_wholesale,saleschannel_wholesale_1,saleschannel_wholesale_2,saleschannel_wholesale_3,saleschannel_wholesale_4,saleschannel_wholesale_5,saleschannel_wholesale_6,saleschannel_wholesale_7,saleschannel_wholesale_8,saleschannel_wholesale_9,saleschannel_wholesale_10,saleschannel_wholesale_11,saleschannel_wholesale_12,saleschannel_wholesale_13,saleschannel_wholesale_14,saleschannel_wholesale_15,saleschannel_wholesale_16,saleschannel_wholesale_17,saleschannel_wholesale_15_desc,saleschannel_wholesale_16_desc,saleschannel_wholesale_17_desc,saleschannel_retail,saleschannel_retail_1,saleschannel_retail_2,saleschannel_retail_3,saleschannel_retail_4,saleschannel_retail_5,saleschannel_retail_6,saleschannel_retail_7,saleschannel_retail_8,saleschannel_retail_9,saleschannel_retail_10,saleschannel_retail_8_desc,saleschannel_retail_9_desc,saleschannel_retail_10_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_888,FNAP_3_desc,FNAP_other_desc,webscripting
500176,5/14/2018 11:15,Farm Link Hawaii,"Haleiwa Rd, Waialua, Hawaii 96791",2015,LLC;,-158.11688,21.5765979,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Fermented vegetables;,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,Fermented vegetables,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,Exclusively local;,Exclusively local;,,,,,,Exclusively local;,Sell on a consignment basis;,0,1,0,,Aggregation;Production;Distribution;Brokering;Product storage;,1,1,1,1,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Demonstration/Incubator farm;Production/post-harvest handling training;Liability insurance;Transportation services;,1,0,1,1,0,0,0,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Non-Certified, but Practicing Organic;No antibiotics;Grass Fed;Pasture-raised/free-range animals;",0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,Large supermarkets/supercenters;Small independent grocery stores;Food retail cooperatives;Restaurants;Caterers/bakeries;Food processors;K-12 school food service;,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500177,5/17/2018 15:57,True Food,"2001 South Valley , Las Cruces, NM , New Mexico 88005",2015,LLC;,-106.77536,32.2872374,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Nuts;,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,,,Exclusively non-local;,Exclusively non-local;,Exclusively local;,,Exclusively non-local;,Exclusively non-local;,,Exclusively local;,,,,Exclusively non-local;,,,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Production;Distribution;Brokering;Packaging/Repackaging;Product storage;,1,1,1,1,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Demonstration/Incubator farm;Production/post-harvest handling training;Business management services/guidance;Paid consulting;Transportation services;,1,1,1,1,1,1,0,0,1,0,0,0,,Nutrition/cooking education;Transportation services for customers;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,1,0,0,1,1,1,0,0,0,,"Non-Certified, but Practicing Organic;Integrated pest management;",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Restaurants;Caterers/bakeries;Distributors;Food processors;K-12 school food service;Colleges/Universities;",1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,,,,On-line store;Farmers markets;,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500178,6/14/2018 12:34,Copper Communities Food Hub,"1360 N Broad Street , Globe, Arizona 85501",2018,,-110.79538,33.4100877,,2021-05,2021-10,May to October,0,0,0,0,1,1,1,1,1,1,0,0,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Honey;Wild harvested forest products;,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,,,,,Exclusively local;,,,,,,,,,,,Exclusively local;,,,Sell on a consignment basis;,0,1,0,,Aggregation;Shared use kitchen;,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;,1,0,0,0,0,0,0,0,0,0,0,0,,Nutrition/cooking education;Community awareness programs;,0,1,0,0,0,0,0,0,1,0,0,0,0,,"Non-Certified, but Practicing Organic;No antibiotics;Integrated pest management;Pasture-raised/free-range animals;",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,,,Small independent grocery stores;Food retail cooperatives;Restaurants;Caterers/bakeries;,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,CSA shares;Farmers markets;Farm stands;,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500179,6/27/2018 21:01,No More Empty Pots Collaborative Community Centered Food Hub,"8501 N 30TH ST, OMAHA, Nebraska 68112",2017,Non-Profit;,-95.960231,41.3374242,Building sits in the northeast corner of the 30th Street and Willit Street intersection,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,,Exclusively local;,,Exclusively local;,,Exclusively local;,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Shared use kitchen;Product storage;Canning;Freezing;Cutting;culinary and food service training;,1,0,1,0,1,0,1,1,1,1,1,0,0,culinary and food service training,,,Marketing/promotional services;Branding/labeling products;Demonstration/Incubator farm;Production/post-harvest handling training;Business management services/guidance;Paid consulting;Food safety/GAP Training;Transportation services;Distribution to end users and customers;,1,1,1,1,1,1,1,0,1,1,0,0,Distribution to end users and customers,Paid employment opportunities for youth;Nutrition/cooking education;Meal preparation;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;community distribution point;,1,1,1,0,0,0,0,1,1,1,1,0,0,community distribution point,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Caterers/bakeries;Food processors;Senior care facilities;community organizations;,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,community organizations,,,CSA shares;,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500180,10/30/2018 15:35,Kansas City Food Hub,", Kansas City, Missouri",2015,Producer Cooperative;,-94.578566,39.0997265,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Poultry/fowl meat and products;,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,Exclusively local;,,,,,Exclusively local;,,Exclusively local;,,,,,,,,,Exclusively local;,,,,,,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;Brokering;Shared use kitchen;Product storage;Freezing;Cutting;,1,0,1,1,1,0,1,0,1,1,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;,1,1,0,1,1,0,1,0,1,0,0,0,,Community awareness programs;,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Small independent grocery stores;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;K-12 school food service;,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,,,,Farmers markets;,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500182,12/30/2018 12:05,Fresh Local Food Collaborative of SE Indiana,"15731 CRESCENT DR, AURORA, Indiana 47001",2018,Non-Profit;,-84.921301,39.0997924,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively non-local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively non-local;,,,Exclusively non-local;,,,Sell on a consignment basis;,0,1,0,,Aggregation;Brokering;,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;,1,1,0,1,1,0,1,0,1,0,0,0,,Meal preparation;Operating a mobile market;Education programs for institutions;,0,0,1,0,0,1,0,1,0,0,0,0,0,,Good Handling Practices (GHP)-Certified;No antibiotics;Grass Fed;Pasture-raised/free-range animals;,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,,,"Small independent grocery stores;Corner stores, bodegas;Restaurants;Pre-K food service;K-12 school food service;",0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,,,On-line store;Farmers markets;Mobile retail units/food trucks;Farm stands;,0,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,WIC;SNAP;,1,1,0,0,,,
500183,1/1/2019 19:20,Delivered Fresh,"231 Windstone Lane, Columbia Cross Roads, Pennsylvania 16914",2018,LLC;,-76.671151,41.8507082,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,Sell on a consignment basis;,0,1,0,,Aggregation;Production;Distribution;Shared use kitchen;Canning;Freezing;,1,1,1,0,1,0,0,1,1,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Food safety/GAP Training;Transportation services;,1,1,0,0,0,0,1,0,1,0,0,0,,Paid employment opportunities for youth;Food donations to local food pantries/banks;,1,0,0,0,0,0,0,0,0,1,0,0,0,,"Non-Certified, but Practicing Organic;No antibiotics;Grass Fed;Pasture-raised/free-range animals;",0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,Small independent grocery stores;Restaurants;Caterers/bakeries;,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,On-line store;Farmers markets;,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500184,1/21/2019 21:41,Farm Runners LLC,"235 Hwy 133, Hotchkiss, Colorado 81419",2015,LLC;,-107.71238,38.800666,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Red/other non-poultry meat and products;Soap/body care products;,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,,Exclusively non-local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively non-local;,,,Exclusively local;,Exclusively local;,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Shared use kitchen;Packaging/Repackaging;Product storage;Canning;Freezing;,1,0,1,0,1,1,1,1,1,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;Transportation services;,1,1,0,1,1,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Small independent grocery stores;Restaurants;Caterers/bakeries;Distributors;Food processors;,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,On-line store;Food hub's own retail storefront;CSA shares;,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500185,2/4/2019 14:19,Catskills Food Hub,"92 Commerce Drive, Liberty, New York 12754",2018,Non-Profit;,-74.733021,41.784183,"Off of 17 East, exit 100, second right off of roundabout, follow signs up Willow Lane to Commerce Drive on the right, red steel building.",2021-04,2021-12,April to December,0,0,0,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,Exclusively local;,,,Exclusively local;,,Exclusively local;,,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,,,,,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;Product storage;,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Production/post-harvest handling training;Business management services/guidance;,1,0,0,1,1,0,0,0,0,0,0,0,,Education programs for institutions;,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500186,2/14/2019 7:47,Swamp Rabbit Cafe & Grocery,"205 Cedar Lane Rd, Greenville, South Carolina 29611",2018,LLC;,-82.42142,34.8694785,1/3 of a mile from Parker District Fire Department between Blue Ridge Hwy and Old Buncombe Rd on 183.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Wild harvested forest products;,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,,Exclusively local;,Exclusively non-local;,Exclusively local;,,,,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,,Exclusively local;,,,Take ownership of the product;,1,0,0,,Distribution;Packaging/Repackaging;,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,Branding/labeling products;Production/post-harvest handling training;Food safety/GAP Training;,0,1,0,1,0,0,1,0,0,0,0,0,,Paid employment opportunities for youth;,1,0,0,0,0,0,0,0,0,0,0,0,0,,"No antibiotics;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,,,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,Food hub's own retail storefront;Mobile retail units/food trucks;,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500188,3/6/2019 18:08,Food Commons Fresno,"202 Van Ness Avenue, Fresno, California 93721",2015,B Corp;,-119.78033,36.72713,corner of Van Ness and Los Angeles Avenues,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,,,Take ownership of the product;,1,0,0,,Aggregation;Production;Distribution;Shared use kitchen;Packaging/Repackaging;Product storage;,1,1,1,0,1,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Transportation services;,1,1,0,0,0,0,0,0,1,0,0,0,Cross docking,Paid employment opportunities for youth;Nutrition/cooking education;Operating a mobile market;Subsidized farm shares;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,1,1,0,0,0,1,1,1,1,1,0,0,0,,Organic (USDA Certified);No antibiotics;Grass Fed;Pasture-raised/free-range animals;,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,"Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;K-12 school food service;Colleges/Universities;Hospitals;",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,,,On-line store;CSA shares;Farmers markets;Farm stands;,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,WIC;SNAP;,1,1,0,0,,,
500189,3/19/2019 19:30,Root Here,"39 Ball Park Rd, Sewanee, Tennessee 37375",2007,C Corp;,-85.917217,35.1939932,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Dairy products;Eggs;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,,,Exclusively local;,,Exclusively local;,,,,,,,,,,,Exclusively local;,Exclusively local;,,,,,,,We have truck;,0,0,1,We have truck,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Restaurants;Colleges/Universities;,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,Farmers markets;,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500190,3/25/2019 15:32,The Provision House,"13619 Inwood Road, Suite 320, Dallas , Texas 75244",2015,LLC;,-96.825163,32.9350989,Just west of the Galleria Shopping Center at the intersection of Inwood Road and Alpha Road,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Eggs;Poultry/fowl meat and products;Red/other non-poultry meat and products;,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,Exclusively local;,,,,,,,,,,,Exclusively local;,Exclusively local;,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Transportation services;,1,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,No antibiotics;Grass Fed;Pasture-raised/free-range animals;,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,Small independent grocery stores;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,Food hub's own retail storefront;Farmers markets;,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500192,5/18/2019 13:17,Lowcountry Street Grocery,"1630 Meeting Street Rd, Suite 109, Charleston, South Carolina 29405",2013,LLC;,-79.951187,32.8217476,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,,Exclusively non-local;,Exclusively non-local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Product storage;,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Transportation services;,1,1,0,0,0,0,0,0,1,0,0,0,,Paid employment opportunities for youth;Nutrition/cooking education;Operating a mobile market;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,1,1,0,0,0,1,0,1,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,CSA shares;Farmers markets;Mobile retail units/food trucks;Farm stands;,0,0,0,1,1,1,1,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500193,6/2/2019 11:25,Florida Fresh Meat Company,"13770 S. Hwy 475, Summerfield, Florida 34491",2010,LLC;,-82.121589,29.0221885,Located on Hwy 475 just 1/10th mile south of Hwy 484.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Eggs;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,Exclusively local;,,,,,,,,,,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,,Take ownership of the product;,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Paid consulting;,1,1,0,0,0,1,0,0,0,0,0,0,,Nutrition/cooking education;Meal preparation;Operating a mobile market;Education programs for institutions;,0,1,1,0,0,1,0,1,0,0,0,0,0,,"Non-Certified, but Practicing Organic;No antibiotics;Grass Fed;Pasture-raised/free-range animals;",0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,"Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;Government/corporate cafeterias;",0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,,,,Buying clubs;On-line store;Food hub's own retail storefront;CSA shares;Farmers markets;Mobile retail units/food trucks;,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
