original_listing_id,original_update_time,original_listing_name,original_location_address,original_location_x,original_location_y,original_location_desc,original_location_site,original_location_site_otherdesc,original_location_indoor,original_specialproductionmethods,original_specialproductionmethods_1,original_specialproductionmethods_2,original_specialproductionmethods_3,original_specialproductionmethods_4,original_specialproductionmethods_5,original_specialproductionmethods_6,original_specialproductionmethods_7,original_specialproductionmethods_8,original_specialproductionmethods_9,original_specialproductionmethods_10,original_specialproductionmethods_11,original_specialproductionmethods_12,original_specialproductionmethods_13,original_specialproductionmethods_14,original_specialproductionmethods_888,original_specialproductionmethods_other_desc,original_acceptedpayment,original_acceptedpayment_1,original_acceptedpayment_2,original_acceptedpayment_3,original_acceptedpayment_4,original_acceptedpayment_5,original_acceptedpayment_6,original_acceptedpayment_7,original_acceptedpayment_888,original_FNAP,original_FNAP_1,original_FNAP_2,original_FNAP_3,original_FNAP_4,original_FNAP_5,original_FNAP_888,original_SNAP_option,original_SNAP_option_1,original_SNAP_option_2,distance,formatted,lat,lon,name,housenumber,street,district,suburb,postcode,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
301432,2/9/2021 12:47,Kenosha Public Market - Summer Outdoor,"625 52nd Street, Kenosha, Wisconsin 53140",-87.819945,42.587205,City of Kenosha Municipal Bldg Parking Lot & Veterans Park,Private business parking lot;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,10.356136021000612,"Kenosha Transit Center, 724 54th Street, Kenosha, WI 53140, United States of America",42.586878,-87.82069112,Kenosha Transit Center,724,54th Street,53140,HarborPark,,Kenosha,Kenosha County,Wisconsin,WI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301433,2/9/2021 13:05,Kenosha Public Market - Winter Indoor,"625 57th Street, Kenosha, Wisconsin 53140",-87.819183,42.584009,Located in The Vault Banquet Hall on first floor of tallest building in downtown Kenosha.,,First floor of retail office building,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,12.530657150460671,"Sterling Lawyers, LLC, 625 57th Street, Kenosha, WI 53140, United States of America",42.5839089,-87.8192533,"Sterling Lawyers, LLC",625,57th Street,53140,HarborPark,,Kenosha,Kenosha County,Wisconsin,WI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301434,2/9/2021 14:08,Gooding Farmer's Market,"Corner of 13th and Main, Gooding, Idaho 83330",-114.71252,42.932194,On the yard of the ISDB school,Educational institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,16.04839294547985,"13th Avenue East, Gooding, ID 83330, United States of America",42.9323343,-114.7115791,13th Avenue East,,13th Avenue East,83330,,,Gooding,Gooding County,Idaho,ID,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301435,2/12/2021 13:24,Freight House Farmers' Market,"421 West River Drive #32, Davenport, Iowa 52801",-90.582083,41.519748,"The Davenport Freight House Farmers Market is located along the scenic Mississippi Riverfront, anchored by the historic Freight House Building in lovely downtown Davenport, Iowa.",Private business parking lot;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,13.111406515877984,"601 W River Drive, Davenport, IA 52801, United States of America",41.519802,-90.581943,,601,W River Drive,52801,,,Davenport,Scott County,Iowa,IA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
301436,2/17/2021 13:44,Herriman Farmers Market,"5355 W. Herriman Main St., Herriman, Utah 84096",-112.01503,40.515537,"J. Lynne Crane Park, adjacent to the Herriman City Building.",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,0,1,0,Accept EBT at a central location;,1,0,48.93623941249211,"12988 S Fort Herriman Parkway, Herriman, UT 84096, United States of America",40.515971,-112.014934,,12988,S Fort Herriman Parkway,84096,,,Herriman,Salt Lake County,Utah,UT,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
301437,2/17/2021 16:35,Old Capitol Farmers Market,"4th and Adams, Springfield , Illinois 62701",-89.650662,39.800581,Located in the heart of downtown Springfield.,Closed-off public street;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,22.972443600208972,"406 East Adams Street, Springfield, IL 62701, United States of America",39.80037465,-89.65037985,,406,East Adams Street,62701,Vinegar Hill,,Springfield,Sangamon County,Illinois,IL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301438,2/19/2021 12:11,Menominee Historic Downtown Farmers Market  Association,"Menominee, Michigan 49858",-87.604562,45.107233,Spies Library Parking lot enter 9th Ave from Doyle Dr & Exit on 1st Street,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,10.423910681143077,"Menominee Historical Downtown Farmers Market Association, 940 1st Street, Menominee, MI 49858, United States of America",45.1072198,-87.6046935,Menominee Historical Downtown Farmers Market Association,940,1st Street,49858,Menominee,,Menominee,Menominee County,Michigan,MI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301439,2/19/2021 12:50,Marinette Artisan & Farm Market,"1607 Main Street, Marinette , Wisconsin 54143",-87.628231,45.098174,Corner of Main Street & Wells Street. Enter parking lot from Wells Street Following all COVID-19 protocol Mask wearing a must.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,14.130828416544013,"749 Wells Street, Marinette, WI 54143, United States of America",45.09814155102041,-87.62805694,,749,Wells Street,54143,,,Marinette,Marinette County,Wisconsin,WI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301440,2/19/2021 14:15,Aquidneck Growers Market - Wednesday,"Memorial Blvd, Newport, Rhode Island 02840",-71.305831,41.483658,,,Along the sidewalk on Memorial Blvd,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;SNAP;Accept EBT at a central location;;,0,1,0,1,0,0,Accept EBT at a central location;,1,0,13.47815823497517,"31 Chapel Terrace, Newport, RI 02840, United States of America",41.483776,-71.305794,,31,Chapel Terrace,02840,Newport,,Newport,Newport County,Rhode Island,RI,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
301444,2/24/2021 10:15,Belleville Farmers Market,"Main and 4th, Belleville, Michigan 48111",-83.482812,42.201917,4th Street Square,,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,8.304374634975458,"287 Industrial Park Drive, Belleville, MI 48111, United States of America",42.201942,-83.482717,,287,Industrial Park Drive,48111,Belleville,,Belleville,Wayne County,Michigan,MI,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
301445,2/24/2021 11:35,Goddard Memorial State Park Farmers Market,"1095 Ives Rd, Warwick, Rhode Island 02818",-71.444335,41.649602,,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,80.42556913047872,"908 Ives Road, Warwick, RI 02818, United States of America",41.648991,-71.443817,,908,Ives Road,02818,Potowomut,,Warwick,Kent County,Rhode Island,RI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301447,2/24/2021 12:13,Washington on the Brazos Farmers Market,"23400 Park Road 12, Washington, Texas 77880",-96.403458,30.2145775,located under the Live Oaks in front of Visitor Center at Washington on the Brazos SHS,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,556.3460359274766,"3658 Old Masonic Road, Brenham, TX 77833, United States of America",30.210086,-96.406009,,3658,Old Masonic Road,77833,,,Brenham,Washington County,Texas,TX,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
301448,2/24/2021 13:53,Westerly Land Trust Farmers Market,"61-85 Main Street, Westerly, Rhode Island 02891",-71.83172,41.375089,Site of the skating rink on Main Street- parking on Commerce St.,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;SNAP;Accept EBT at a central location;;,1,1,0,0,0,0,Accept EBT at a central location;,1,0,13.67724939263761,"99 Main Street, Westerly, RI 02891, United States of America",41.375212,-71.831719,,99,Main Street,02891,Westerly,,Westerly,Washington County,Rhode Island,RI,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
301449,2/26/2021 21:46,Kenosha Public Market,"Outdoor Summer Market 625 52nd Street- Indoor Winter Market 625 57th Street, Kenosha, Wisconsin 53140",-87.819902,42.587189,Outdoor Summer Market - Parking lot of City of Kenosha Municipal Bldg. & Veterans ParkIndoor Winter Market - 625 57th Street at The Vault Banquet Hall,,"Outdoor-Local Govt, Indoor-Private Business 1st Floor",Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;,1,0,0,0,0,0,,0,0,10.392853004952558,"Kenosha Transit Center, 724 54th Street, Kenosha, WI 53140, United States of America",42.586878,-87.82069112,Kenosha Transit Center,724,54th Street,53140,HarborPark,,Kenosha,Kenosha County,Wisconsin,WI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301450,3/5/2021 11:29,Monticello Market on the Square,"119 W. Washington St., Monticello, Georgia 31064",-83.683495,33.304642,Located on the Square in downtown Monticello,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,12.050838283519086,"Jasper County Courthouse, North Warren Street, Monticello, GA 31064, United States of America",33.30500465,-83.6835447,Jasper County Courthouse,,North Warren Street,31064,,Monticello Central Business District,Monticello,Jasper County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301451,3/9/2021 13:51,Northside Farmers' Market,"2901 N. Sherman Ave., Madison, Wisconsin 53704",-89.362808,43.128145,"Northside Town Center, between the bank and Willy St. Co-op.",Private business parking lot;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,0,"Northside Town Center, Northport Drive, Madison, WI 53704, United States of America",43.12885455,-89.36163146,Northside Town Center,,Northport Drive,53704,Sherman,North Side,Madison,Dane County,Wisconsin,WI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301452,3/9/2021 19:07,Pine City Farmers Market,"Main Street and 1st Ave NW, Pine City, Minnesota 55063",-92.970689,45.832364,"Along old Highway 61 (Main Street) just north of the Snake River, at the Pine County Fairgrounds.",,county fairgrounds,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,49.497938898718424,"Main Street North, Pine City, MN 55063, United States of America",45.8354345,-92.9690258,Main Street North,,Main Street North,55063,,,Pine City,Pine County,Minnesota,MN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301453,3/10/2021 11:36,Grinnell Farmers Market,"833 4th Ave, Grinnell, Iowa 50112",-92.724057,41.743189,Market is located at the corner of 4th and Broad Street in Central Park in downtown Grinnell.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,1,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,20.260269972659557,"837 Broad Street, Grinnell, IA 50112, United States of America",41.743054,-92.724221,,837,Broad Street,50112,,,Grinnell,Poweshiek County,Iowa,IA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
301454,3/11/2021 11:53,Owen County Farmers Market,"459 W. Morgan Street (SR46), Spencer, Indiana 47460",-86.769484,39.286121,Babbs Supermarket's west-side lot.,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;Senior Farmers Market Nutrition Program;,0,0,0,1,1,0,,0,0,15.459949522656528,"639 West Franklin Street, Spencer, IN 47460, United States of America",39.28626,-86.769488,,639,West Franklin Street,47460,Washington Township,,Spencer,Owen County,Indiana,IN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
301455,3/12/2021 18:58,Woodstock Farmers Market-Tuesday Summer,"112 S. Benton St., Woodstock, Illinois 60098",-88.435654,42.310266,Located on the Historic Woodstock Square,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,1,1,0,Accept EBT at a central location;,1,0,230.54433263779487,"Tommy's Red Hots, 500 South Eastwood Drive, Woodstock, IL 60098, United States of America",42.3097675,-88.4329326,Tommy's Red Hots,500,South Eastwood Drive,60098,Dorr Township,,Woodstock,McHenry County,Illinois,IL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301456,3/12/2021 21:00,Woodstock Farmers Market-Saturday Summer,"112 S. Benton St., Woodstock, Illinois 60098",-88.435654,42.310266,Located on the Historic Woodstock Square,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,1,1,0,Accept EBT at a central location;,1,0,230.54433263779487,"Tommy's Red Hots, 500 South Eastwood Drive, Woodstock, IL 60098, United States of America",42.3097675,-88.4329326,Tommy's Red Hots,500,South Eastwood Drive,60098,Dorr Township,,Woodstock,McHenry County,Illinois,IL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301457,3/14/2021 16:15,Cumberland Farmers Market,"11501 E Washington Street, Cumberland, Indiana 46229",-85.961539,39.77586,Parking lot on west side of Cumberland Town Hall.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,1,0,Some/all market vendors will accept EBT through individual POS;,0,1,9.716327951,"Town of Cumberland, 11501 East Washington Street, Indianapolis, IN 46229, United States of America",39.77577755,-85.96121632,Town of Cumberland,11501,East Washington Street,46229,Sugar Creek Township,Warren Hills,Indianapolis,Marion County,Indiana,IN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301458,3/14/2021 16:33,Farmers Market at the Fairgrounds,"620 N Apple Street, Greenfield, Indiana 46140",-85.75624,39.791832,"Held at the Hancock County Fairgrounds. Under the food court during the summer or at the extension office parking lot during the fair. Winter market is held inside the Sheep Barn or Show Arena,",,Hancock County Fairgrounds,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,0,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,30.629896506315617,"620 Apple Street, Greenfield, IN 46140, United States of America",39.791626,-85.756478,,620,Apple Street,46140,Center Township,,Greenfield,Hancock County,Indiana,IN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
301460,3/15/2021 13:35,Little River County Farmers Market,"Ashdown, Arkansas 71822",-94.1176,33.661403,Tractor Supply parking lot,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,18.926499263220773,"1110 South Constitution Avenue, Ashdown, AR 71822, United States of America",33.661468,-94.117411,,1110,South Constitution Avenue,71822,,,Ashdown,Little River County,Arkansas,AR,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
301461,3/15/2021 14:34,Cross County Farmer's Market,"705 E. Union Avenue, Room 2, Wynne, Arkansas 72396",-90.786483,35.223532,Cross County Courthouse lawn.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,30.876521144021012,"710 East Union Avenue, Wynne, AR 72396, United States of America",35.2238433,-90.78609915,,710,East Union Avenue,72396,,,Wynne,Cross County,Arkansas,AR,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301462,3/15/2021 16:21,Grand Prairie Farmers Market,"505 S. Main St., Stuttgart , Arkansas 72160",-91.55237,34.49802,The Farmers Market pavilion is located in Downtown Stuttgart beside the Chamber of Commerce.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,2.927033030840013,"507 South Main Street, Stuttgart, AR 72160, United States of America",34.498045,-91.55236,,507,South Main Street,72160,,,Stuttgart,Arkansas County,Arkansas,AR,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
301463,3/16/2021 9:44,Springdale Farmers Market,"992 E. Emma Ave., Springdale , Arkansas 72764",-94.11845,36.18745,Memorial Plaza at the Jones Center,,Family Community Center,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,0,"The Jones Center, 922 East Emma Avenue, Springdale, AR 72764, United States of America",36.1862589,-94.11830492,The Jones Center,922,East Emma Avenue,72764,,,Springdale,Washington County,Arkansas,AR,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301464,3/16/2021 10:03,Conway Farmers' Market,"150 Amity Rd., Conway, Arkansas 72032",-92.41257,35.077695,Antioch Baptist Church parking lot,Faith-based institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;,1,0,0,0,0,0,,0,0,49.30792684030842,"138 Amity Road, Conway, AR 72032, United States of America",35.07782422620409,-92.41308833,,138,Amity Road,72032,,,Conway,Faulkner County,Arkansas,AR,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301466,3/16/2021 11:18,Paragould Farmers' Market,"100 W. Emerson, Paragould, AR, Arkansas 72450",-90.486623,36.05557,100 west block of Emerson Street,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,21.236904795441063,"200 South Pruett Street, Paragould, AR 72450, United States of America",36.05541,-90.486494,,200,South Pruett Street,72450,,,Paragould,Greene County,Arkansas,AR,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
301467,3/16/2021 17:02,Downtown Conway Farmers' & Crafts Market,"718 Parkway, Conway, Arkansas 72032",-92.440867,35.088507,Commuter parking lot at Parkway & Main,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;SNAP;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,0,0,Some/all market vendors will accept EBT through individual POS;,0,1,20.81044998183919,"745 Parkway Avenue, Conway, AR 72034, United States of America",35.08841491829756,-92.44106612,,745,Parkway Avenue,72034,,,Conway,Faulkner County,Arkansas,AR,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301468,3/16/2021 18:59,Bentonville Farmers Market,"100 N. Main Street , Bentonville , Arkansas 72712",-94.208458,36.372637,The Bentonville Farmers Market is held on the Bentonville Square,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,0.8997871460892302,"Bentonville City Square, Bentonville, AR 72712, United States of America",36.37263705,-94.20844795,Bentonville City Square,,Bentonville City Square,72712,,,Bentonville,Benton County,Arkansas,AR,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301469,3/16/2021 19:32,Farmers Market of Gravette,"Hwy. 72 east, Gravette, Arkansas 72736",-94.446383,36.419093,"Old Town ParkGravette,AR",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;Senior Farmers Market Nutrition Program;,0,0,0,1,1,0,,0,0,30.161684610794783,"402 7th Avenue SE, Gravette, AR 72736, United States of America",36.419359,-94.446317,,402,7th Avenue SE,72736,,,Gravette,Benton County,Arkansas,AR,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
301470,3/17/2021 10:16,Dallas County Farmer's Market,"206 West 3rd St., Fordyce, Arkansas 71742",-92.41424,33.812858,Located on the West side of the Dallas County Courthouse.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,45.15729238957893,"211 West 4th Street, Fordyce, AR 71742, United States of America",33.81261055,-92.4146883,,211,West 4th Street,71742,,,Fordyce,Dallas County,Arkansas,AR,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301471,3/17/2021 11:27,Riverside Farmers Market,"2800 Riverside Drive, indianapolis, Indiana 46208",-86.192041,39.806671,"North Parking lot in Riverside Park, Near the basket ball courts and mural.",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;,1,0,0,0,0,0,,0,0,61.11825255330511,"2808 East Riverside Drive, Indianapolis, IN 46208, United States of America",39.80666357142857,-86.19132557,,2808,East Riverside Drive,46208,Riverside,Riverside,Indianapolis,Marion County,Indiana,IN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301472,3/17/2021 16:44,Downtown Rogers Farmers Market,"Railyard Park, ROGERS, Arkansas 72756",-94.116,36.332762,Plaza on East side of 1st Street between Walnut and Elm Streets,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,28.19413622997849,"104 South 1st Street, Rogers, AR 72756, United States of America",36.332801,-94.116311,,104,South 1st Street,72756,,,Rogers,Benton County,Arkansas,AR,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
301473,3/19/2021 11:39,Ohio Valley Farmers' Market,"3200 Union St, Bellaire, Ohio 43906",-80.74212,40.014375,Village Parking Lot. Corner of 32nd and Union Streets,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,7.840429815786667,"Bellaire, OH 26031, United States of America",40.013953,-80.742375,,,,26031,,,Bellaire,Belmont County,Ohio,OH,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301475,3/19/2021 12:50,East Boston Farmers On-line Market - Winter/Spring,"250 Sumner street, East Boston, Massachusetts 02128",-71.076514,42.3313532,"East Boston Winter/Spring market hosted by WhatsGood (on-line platform) between October 23, 2020 and July 1, 2021; Pick-ups on Thursdays 2-6pm at 250 Sumner street",Healthcare institution;,,Entire time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,4.949813478253388,"850 Albany Street, Boston, MA 02118, United States of America",42.33174925,-71.07573858,,850,Albany Street,02118,,South End,Boston,Suffolk County,Massachusetts,MA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
